GeoID,Sex,Cancer,Years,PopTot,Cases,AAIR,LCI,UCI,W_PopTot,W_Cases,W_AAIR,W_LCI,W_UCI,B_PopTot,B_Cases,B_AAIR,B_LCI,B_UCI,H_PopTot,H_Cases,H_AAIR,H_LCI,H_UCI,API_PopTot,API_Cases,API_AAIR,API_LCI,API_UCI,AIAN_PopTot,AIAN_Cases,AIAN_AAIR,AIAN_LCI,AIAN_UCI,GeoName,GeoType
A9019za,Both,Liver,10yrs,514770,48,7.6,5.5,10.1,220132,25,7.0,4.4,10.9,41855,,,,,187859,16,12.2,6.6,20.3,63923,,,,,1002,,,,,Other Essex 5,Zone
A9020za,Both,Liver,10yrs,553648,55,8.5,6.4,11.1,288368,29,6.6,4.4,9.8,52590,,,,,156586,18,16.3,9.4,25.8,55241,,,,,863,,,,,Hudson 7,Zone
A9021za,Both,Liver,10yrs,608938,41,6.6,4.7,9.0,81018,,,,,14131,,,,,473954,32,6.5,4.5,9.3,39198,,,,,636,,,,,Hudson 10,Zone
A9022za,Both,Liver,10yrs,591064,48,7.0,5.1,9.3,276747,27,5.9,3.9,8.9,52448,,,,,77563,,,,,183150,,,,,1156,,,,,Middlesex 4,Zone
A9023za,Both,Liver,10yrs,551530,48,6.5,4.8,8.8,261339,28,5.1,3.3,8.0,41673,,,,,31600,,,,,215876,,,,,1041,,,,,Middlesex 14,Zone
A9024za,Both,Liver,10yrs,498451,60,10.2,7.8,13.3,313986,40,9.0,6.4,12.5,101090,,,,,72820,,,,,7308,,,,,3247,,,,,Cumberland 1,Zone
A9025za,Both,Liver,10yrs,553538,55,7.4,5.5,9.8,395244,36,5.9,4.1,8.4,57835,,,,,69590,,,,,29937,,,,,932,,,,,Camden 3,Zone
A9026za,Both,Liver,10yrs,583600,64,7.1,5.4,9.2,521586,58,6.8,5.1,9.1,20201,,,,,28899,,,,,12458,,,,,456,,,,,Monmouth 8,Zone
A9027za,Both,Liver,10yrs,529696,64,9.6,7.3,12.3,318193,46,9.3,6.8,12.6,71649,,,,,76306,,,,,62006,,,,,1543,,,,,Atlantic 2,Zone
A9028za,Both,Liver,10yrs,553889,56,6.7,5.0,8.8,469847,48,6.4,4.7,8.6,13776,,,,,41686,,,,,28241,,,,,338,,,,,Other Essex 9,Zone
A9029za,Both,Liver,10yrs,591744,56,6.8,5.1,8.9,312832,30,5.2,3.5,7.9,34264,,,,,47024,,,,,196221,16,9.3,5.1,15.5,1403,,,,,Middlesex 3,Zone
A9030za,Both,Liver,10yrs,594032,89,12.6,10.1,15.6,159944,29,10.7,7.0,16.3,328987,48,13.2,9.7,17.6,85453,,,,,17106,,,,,2542,,,,,Mercer 2,Zone
A9031za,Both,Liver,10yrs,649285,58,6.7,5.1,8.8,422494,46,6.8,5.0,9.3,17948,,,,,141030,,,,,67035,,,,,778,,,,,Bergen 10,Zone
A9032za,Both,Liver,10yrs,580455,45,6.3,4.5,8.5,475744,38,6.1,4.3,8.5,12894,,,,,30052,,,,,61530,,,,,236,,,,,Monmouth 9,Zone
A9033za,Both,Liver,10yrs,528078,51,10.0,7.3,13.2,22263,,,,,199517,23,10.1,6.4,15.4,302282,21,8.9,5.2,14.0,3012,,,,,1004,,,,,Passaic 8,Zone
A9034za,Both,Liver,10yrs,592512,48,4.8,3.5,6.5,434329,32,3.9,2.6,5.7,71654,,,,,52857,,,,,32588,,,,,1083,,,,,Monmouth 6,Zone
A9035za,Both,Liver,10yrs,553753,38,6.1,4.2,8.7,456711,34,6.5,4.4,9.4,22908,,,,,41869,,,,,31610,,,,,655,,,,,Monmouth 11,Zone
A9036za,Both,Liver,10yrs,552986,60,9.6,7.3,12.4,30343,,,,,403026,43,8.9,6.4,12.1,106994,,,,,10619,,,,,2003,,,,,Other Essex 1,Zone
A9037za,Both,Liver,10yrs,614717,67,9.1,7.1,11.7,368735,38,6.9,4.9,9.7,18888,,,,,192598,23,19.0,11.5,29.0,33788,,,,,708,,,,,Morris 7,Zone
A9038za,Both,Liver,10yrs,571284,45,6.4,4.7,8.7,420576,35,6.5,4.5,9.2,33952,,,,,48604,,,,,67609,,,,,543,,,,,Monmouth 4,Zone
A9039za,Both,Liver,10yrs,625519,57,6.5,4.9,8.5,522275,48,5.9,4.3,8.0,9342,,,,,44723,,,,,48594,,,,,586,,,,,Morris 1,Zone
A9040za,Both,Liver,10yrs,546929,41,5.5,3.9,7.7,473204,37,5.4,3.7,7.7,13598,,,,,44744,,,,,14711,,,,,672,,,,,Warren 2,Zone
A9041za,Both,Liver,10yrs,538879,48,8.3,6.1,11.2,374661,30,6.9,4.6,10.1,34114,,,,,86742,,,,,42772,,,,,590,,,,,Monmouth 10,Zone
A9042za,Both,Liver,10yrs,602630,49,6.9,5.0,9.2,191010,22,6.7,4.1,10.6,205087,16,6.9,3.9,11.5,183597,,,,,21907,,,,,1029,,,,,Union 5,Zone
A9043za,Both,Liver,10yrs,556105,68,12.1,9.3,15.5,23373,,,,,446451,50,10.9,8.0,14.6,67883,,,,,15318,,,,,3079,,,,,Newark 3,Zone
A9044za,Both,Liver,10yrs,536115,,,,,456121,,,,,13177,,,,,64629,,,,,2012,,,,,175,,,,,Ocean 4,Zone
A9045za,Both,Liver,10yrs,583620,64,7.6,5.8,9.8,484687,59,7.8,5.9,10.1,27589,,,,,55435,,,,,15343,,,,,566,,,,,Ocean 5,Zone
A9046za,Both,Liver,10yrs,625274,55,6.6,4.9,8.7,465132,33,4.5,3.1,6.5,12870,,,,,59272,,,,,87623,,,,,378,,,,,Bergen 12,Zone
A9047za,Both,Liver,10yrs,534649,63,8.0,6.1,10.4,298450,39,6.8,4.8,9.7,87154,,,,,125602,,,,,22307,,,,,1137,,,,,Atlantic 5,Zone
A9048za,Both,Liver,10yrs,570325,43,6.0,4.3,8.2,247824,26,5.4,3.5,8.4,17928,,,,,193630,,,,,110215,,,,,728,,,,,Bergen 7,Zone
A9049za,Both,Liver,10yrs,579109,57,8.1,6.1,10.5,461429,52,8.8,6.5,11.6,66340,,,,,30616,,,,,19600,,,,,1124,,,,,Gloucester 4,Zone
A9050za,Both,Liver,10yrs,520541,50,7.6,5.6,10.2,424696,43,7.5,5.4,10.3,33485,,,,,45085,,,,,16677,,,,,598,,,,,Warren 1,Zone
A9051za,Both,Liver,10yrs,614957,61,7.2,5.5,9.3,485248,48,6.5,4.8,8.8,15001,,,,,62373,,,,,51648,,,,,687,,,,,Passaic 9,Zone
A9052za,Both,Liver,10yrs,561934,65,9.3,7.1,11.9,371706,53,9.9,7.3,13.1,103459,,,,,43490,,,,,42456,,,,,822,,,,,Burlington 5,Zone
A9053za,Both,Liver,10yrs,653308,39,4.6,3.2,6.3,546451,35,4.6,3.2,6.6,21709,,,,,49877,,,,,34711,,,,,560,,,,,Union 7,Zone
A9054za,Both,Liver,10yrs,572385,56,6.2,4.7,8.2,406554,48,6.4,4.6,8.7,30674,,,,,57231,,,,,77151,,,,,775,,,,,Middlesex 13,Zone
A9055za,Both,Liver,10yrs,546530,38,10.3,7.3,14.2,129219,,,,,71490,,,,,308629,,,,,36523,,,,,669,,,,,Middlesex 5,Zone
A9056za,Both,Liver,10yrs,661652,58,8.8,6.6,11.3,120201,,,,,16203,,,,,496775,41,8.3,6.0,11.3,27888,,,,,585,,,,,Hudson 11,Zone
A9057za,Both,Liver,10yrs,523717,71,10.8,8.4,13.7,212767,34,9.1,6.3,13.2,74253,,,,,225206,30,16.4,11.0,23.6,9546,,,,,1945,,,,,Cumberland 3,Zone
A9058za,Both,Liver,10yrs,661386,43,5.1,3.6,7.0,366125,29,4.9,3.2,7.3,59390,,,,,151222,,,,,84061,,,,,588,,,,,Somerset 3,Zone
A9059za,Both,Liver,10yrs,573970,102,10.4,8.3,12.8,472843,90,9.9,7.8,12.6,21162,,,,,51201,,,,,27813,,,,,950,,,,,Ocean 9,Zone
A9060za,Both,Liver,10yrs,622992,48,5.8,4.2,7.8,342065,30,5.4,3.6,8.0,151476,,,,,67539,,,,,60726,,,,,1186,,,,,Other Essex 7,Zone
A9061za,Both,Liver,10yrs,617495,32,5.1,3.5,7.4,399209,17,3.6,2.0,6.0,31871,,,,,38950,,,,,146756,,,,,709,,,,,Somerset 5,Zone
A9062za,Both,Liver,10yrs,557316,54,6.6,5.0,8.8,402887,40,6.1,4.3,8.5,39551,,,,,36472,,,,,77618,,,,,787,,,,,Camden 4,Zone
A9063za,Both,Liver,10yrs,606201,63,6.9,5.3,9.0,445759,40,5.5,3.9,7.7,75426,,,,,34132,,,,,49717,,,,,1166,,,,,Camden 5,Zone
A9064za,Both,Liver,10yrs,574062,37,5.6,3.9,7.8,388566,21,4.5,2.7,7.0,107414,,,,,47490,,,,,29689,,,,,902,,,,,Other Essex 6,Zone
A9065za,Both,Liver,10yrs,657471,41,5.9,4.1,8.0,368929,24,5.3,3.3,8.1,40446,,,,,94404,,,,,152935,,,,,757,,,,,Mercer 6,Zone
A9066za,Both,Liver,10yrs,586605,50,7.2,5.3,9.6,394393,32,5.5,3.7,8.0,48706,,,,,127023,,,,,15450,,,,,1033,,,,,Monmouth 5,Zone
A9067za,Both,Liver,10yrs,551713,49,8.9,6.6,11.9,79891,,,,,43178,,,,,414592,38,11.2,7.8,15.5,13499,,,,,553,,,,,Middlesex 8,Zone
A9068za,Both,Liver,10yrs,628240,73,7.6,5.9,9.7,475196,61,7.3,5.6,9.6,57423,,,,,68943,,,,,26016,,,,,664,,,,,Mercer 3,Zone
A9069za,Both,Liver,10yrs,577277,43,6.2,4.4,8.4,490401,37,5.7,3.9,8.0,42554,,,,,25153,,,,,18458,,,,,710,,,,,Gloucester 3,Zone
A9070za,Both,Liver,10yrs,548961,37,7.4,5.1,10.3,76106,,,,,217823,19,6.9,4.1,11.0,240898,,,,,12807,,,,,1328,,,,,Union 9,Zone
A9071za,Both,Liver,10yrs,573224,48,6.8,4.9,9.1,486948,39,5.9,4.2,8.3,13941,,,,,54288,,,,,15306,,,,,2741,,,,,Passaic 1,Zone
A9072za,Both,Liver,10yrs,593985,63,8.0,6.1,10.3,476880,46,7.1,5.1,9.6,34481,,,,,49413,,,,,32379,,,,,831,,,,,Monmouth 3,Zone
A9073za,Both,Liver,10yrs,616011,33,4.7,3.2,6.7,475344,23,4.1,2.6,6.3,34530,,,,,50085,,,,,55494,,,,,558,,,,,Union 8,Zone
A9074za,Both,Liver,10yrs,624690,65,7.9,6.1,10.2,312521,34,6.6,4.5,9.6,141134,,,,,109451,,,,,60772,,,,,813,,,,,Union 4,Zone
A9075za,Both,Liver,10yrs,528712,58,10.0,7.5,13.0,346871,30,7.4,4.9,10.8,89695,,,,,68709,,,,,21298,,,,,2139,,,,,Burlington 6,Zone
A9076za,Both,Liver,10yrs,633623,50,6.2,4.6,8.3,404411,30,5.3,3.5,7.8,94008,,,,,59064,,,,,74898,,,,,1242,,,,,Mercer 4,Zone
A9077za,Both,Liver,10yrs,615731,45,6.9,5.0,9.3,144208,,,,,26597,,,,,342322,26,8.6,5.5,12.8,101260,,,,,1343,,,,,Hudson 1,Zone
A9078za,Both,Liver,10yrs,610705,80,10.5,8.3,13.2,363179,63,11.8,9.0,15.3,56922,,,,,85992,,,,,103248,,,,,1364,,,,,Middlesex 12,Zone
A9079za,Both,Liver,10yrs,596562,40,5.7,4.0,7.8,443228,30,5.3,3.5,7.6,26863,,,,,78531,,,,,47319,,,,,622,,,,,Morris 8,Zone
A9080za,Both,Liver,10yrs,626957,64,6.4,4.9,8.4,431528,42,5.5,3.8,7.8,13977,,,,,57226,,,,,123772,,,,,455,,,,,Bergen 8,Zone
A9081za,Both,Liver,10yrs,603792,53,7.7,5.8,10.2,377933,30,5.8,3.9,8.5,47068,,,,,78571,,,,,98878,,,,,1342,,,,,Middlesex 11,Zone
A9082za,Both,Liver,10yrs,584138,75,8.3,6.4,10.6,518469,75,8.8,6.8,11.3,12594,,,,,42162,,,,,10223,,,,,690,,,,,Ocean 10,Zone
A9083za,Both,Liver,10yrs,560128,45,7.9,5.7,10.7,305312,32,8.8,5.9,12.6,178899,,,,,49594,,,,,24955,,,,,1368,,,,,Camden 9,Zone
A9084za,Both,Liver,10yrs,558590,64,8.3,6.4,10.7,438547,53,8.2,6.1,11.0,68193,,,,,35982,,,,,14717,,,,,1150,,,,,Burlington 7,Zone
A9085za,Both,Liver,10yrs,546214,34,8.3,5.7,11.8,210341,,,,,98257,,,,,225103,,,,,10718,,,,,1794,,,,,Newark 5,Zone
A9086za,Both,Liver,10yrs,600539,78,8.6,6.8,10.9,280374,38,6.0,4.2,8.7,26954,,,,,74017,,,,,218452,31,13.2,8.9,19.0,743,,,,,Bergen 11,Zone
A9087za,Both,Liver,10yrs,699589,78,8.7,6.8,10.9,625944,73,8.7,6.8,11.1,14589,,,,,45617,,,,,12476,,,,,962,,,,,Sussex 1,Zone
A9088za,Both,Liver,10yrs,563208,57,8.6,6.4,11.3,371346,35,7.3,4.9,10.4,121453,,,,,47964,,,,,21126,,,,,1319,,,,,Camden 8,Zone
A9089za,Both,Liver,10yrs,607172,72,8.6,6.7,11.0,539275,66,8.3,6.4,10.7,7588,,,,,50611,,,,,9120,,,,,577,,,,,Ocean 1,Zone
A9090za,Both,Liver,10yrs,589034,55,11.1,8.2,14.7,85924,,,,,161429,18,13.5,7.7,21.8,325093,27,11.5,7.3,17.2,15745,,,,,842,,,,,Union 1,Zone
A9091za,Both,Liver,10yrs,583626,74,14.0,10.9,17.6,104113,20,10.5,6.4,17.6,194367,34,17.9,12.2,25.3,269136,18,14.1,7.8,23.0,14723,,,,,1287,,,,,Mercer 1,Zone
A9092za,Both,Liver,10yrs,548010,71,9.5,7.4,12.0,180231,31,9.7,6.6,14.3,284951,30,8.1,5.4,11.8,56816,,,,,23786,,,,,2225,,,,,Burlington 4,Zone
A9093za,Both,Liver,10yrs,619522,47,6.2,4.5,8.3,219658,25,5.6,3.6,8.9,51819,,,,,106798,,,,,239308,,,,,1938,,,,,Middlesex 6,Zone
A9094za,Both,Liver,10yrs,560225,42,6.5,4.6,8.8,292150,25,5.5,3.5,8.3,89307,,,,,129229,,,,,48220,,,,,1319,,,,,Other Essex 4,Zone
A9095za,Both,Liver,10yrs,655314,63,7.0,5.3,9.1,423969,41,6.0,4.3,8.4,9666,,,,,41080,,,,,180262,21,12.7,7.7,19.9,337,,,,,Bergen 2,Zone
A9096za,Both,Liver,10yrs,554488,42,5.6,4.0,7.7,445203,34,5.2,3.6,7.5,52504,,,,,35987,,,,,19684,,,,,1111,,,,,Burlington 1,Zone
A9097za,Both,Liver,10yrs,584599,49,7.2,5.3,9.7,412411,45,8.1,5.8,11.0,28527,,,,,35665,,,,,107322,,,,,674,,,,,Mercer 5,Zone
A9098za,Both,Liver,10yrs,563075,67,8.7,6.7,11.2,484063,58,8.1,6.1,10.6,21570,,,,,36581,,,,,20133,,,,,728,,,,,Camden 6,Zone
A9099za,Both,Liver,10yrs,544097,42,8.7,6.2,11.9,244364,24,8.5,5.4,13.0,70680,,,,,51484,,,,,176471,,,,,1098,,,,,Middlesex 1,Zone
A9100za,Both,Liver,10yrs,517712,61,12.8,9.7,16.6,48358,,,,,102210,,,,,321878,36,14.6,10.0,20.6,44259,,,,,1008,,,,,Passaic 7,Zone
A9101za,Both,Liver,10yrs,593577,80,10.2,8.1,12.8,454286,65,9.9,7.6,12.8,81898,,,,,43510,,,,,12785,,,,,1098,,,,,Gloucester 1,Zone
A9102za,Both,Liver,10yrs,576801,91,16.7,13.4,20.6,93088,17,10.2,5.9,17.4,146622,26,18.4,11.7,27.4,305472,40,18.8,13.0,26.3,29586,,,,,2033,,,,,Camden 2,Zone
A9103za,Both,Liver,10yrs,614128,60,8.8,6.6,11.3,244443,31,7.5,5.1,11.0,88161,,,,,144665,,,,,134991,,,,,1868,,,,,Middlesex 7,Zone
A9104za,Both,Liver,10yrs,611266,34,4.8,3.2,6.9,528132,30,4.6,3.0,7.0,11897,,,,,38990,,,,,31880,,,,,368,,,,,Morris 6,Zone
A9105za,Both,Liver,10yrs,536962,49,8.3,6.1,11.0,26936,,,,,394182,39,8.3,5.9,11.4,103745,,,,,10171,,,,,1927,,,,,Other Essex 2,Zone
A9106za,Both,Liver,10yrs,604094,59,6.9,5.2,9.0,480540,42,5.8,4.1,8.0,49277,,,,,30066,,,,,43291,,,,,921,,,,,Burlington 2,Zone
A9107za,Both,Liver,10yrs,632724,61,7.1,5.4,9.2,411878,32,5.0,3.4,7.4,33154,,,,,69573,,,,,117275,17,13.5,7.7,22.2,845,,,,,Middlesex 10,Zone
A9108za,Both,Liver,10yrs,560701,39,5.6,4.0,7.8,454067,33,5.3,3.6,7.6,10791,,,,,41584,,,,,53019,,,,,1238,,,,,Bergen 1,Zone
A9109za,Both,Liver,10yrs,564514,54,7.7,5.7,10.1,395189,43,7.5,5.4,10.3,77599,,,,,61700,,,,,28903,,,,,1123,,,,,Camden 7,Zone
A9110za,Both,Liver,10yrs,649515,47,5.0,3.6,6.7,530382,40,4.8,3.4,6.7,8771,,,,,55872,,,,,54091,,,,,398,,,,,Bergen 15,Zone
A9111za,Both,Liver,10yrs,591333,35,9.0,6.2,12.7,404908,19,8.9,5.3,14.1,22494,,,,,109632,,,,,53450,,,,,849,,,,,Hudson 3,Zone
A9112za,Both,Liver,10yrs,577146,47,6.7,4.9,9.0,209600,,,,,156781,19,8.2,4.9,13.2,157060,,,,,52112,,,,,1594,,,,,Bergen 4,Zone
A9113za,Both,Liver,10yrs,562279,46,6.7,4.9,9.0,258569,24,5.4,3.4,8.3,69723,,,,,205163,,,,,27769,,,,,1054,,,,,Passaic 6,Zone
A9114za,Both,Liver,10yrs,618543,45,6.2,4.5,8.4,153743,,,,,15280,,,,,397727,27,6.7,4.4,9.7,51022,,,,,771,,,,,Hudson 9,Zone
A9115za,Both,Liver,10yrs,523320,62,8.5,6.5,11.1,274000,36,7.6,5.2,11.0,142794,24,13.8,8.8,20.8,95259,,,,,9868,,,,,1398,,,,,Monmouth 7,Zone
A9116za,Both,Liver,10yrs,615917,48,5.2,3.7,7.0,550333,45,5.2,3.7,7.2,16708,,,,,28638,,,,,19550,,,,,687,,,,,Hunterdon 1,Zone
A9117za,Both,Liver,10yrs,572007,73,12.6,9.8,15.9,30802,,,,,453652,66,13.8,10.6,17.7,78735,,,,,7043,,,,,1774,,,,,Newark 4,Zone
A9118za,Both,Liver,10yrs,678453,57,5.9,4.5,7.8,468266,38,5.2,3.6,7.4,44092,,,,,97615,,,,,67895,,,,,585,,,,,Morris 4,Zone
A9119za,Both,Liver,10yrs,602899,48,8.3,5.9,11.2,26535,,,,,499407,39,8.0,5.5,11.3,67717,,,,,7889,,,,,1352,,,,,Other Essex 3,Zone
A9120za,Both,Liver,10yrs,577855,83,14.3,11.3,17.9,118616,19,13.5,8.0,21.6,214949,27,11.8,7.7,17.3,178566,23,16.0,9.7,24.9,63927,,,,,1797,,,,,Hudson 5,Zone
A9121za,Both,Liver,10yrs,539553,59,12.3,9.3,16.1,44155,,,,,237203,33,13.2,9.0,18.7,237824,24,13.9,8.5,21.4,18721,,,,,1649,,,,,Newark 2,Zone
A9122za,Both,Liver,10yrs,517863,31,4.6,3.1,6.8,459792,25,4.0,2.5,6.1,19678,,,,,18990,,,,,18749,,,,,654,,,,,Burlington 8,Zone
A9123za,Both,Liver,10yrs,601647,50,7.2,5.3,9.6,399547,38,7.3,5.1,10.2,105118,,,,,46055,,,,,49366,,,,,1561,,,,,Burlington 3,Zone
A9124za,Both,Liver,10yrs,586682,56,8.6,6.5,11.3,166691,24,8.4,5.0,13.7,42348,,,,,201608,,,,,175058,21,14.6,8.7,22.9,977,,,,,Bergen 5,Zone
A9125za,Both,Liver,10yrs,576972,102,8.0,6.4,10.1,497187,93,7.8,6.1,9.9,24220,,,,,38959,,,,,15771,,,,,836,,,,,Ocean 6,Zone
A9126za,Both,Liver,10yrs,583430,51,8.3,6.1,11.0,71678,,,,,252175,18,8.0,4.6,12.7,137589,,,,,119265,,,,,2723,,,,,Hudson 6,Zone
A9127za,Both,Liver,10yrs,585987,45,7.3,5.3,9.9,240929,24,6.7,4.3,10.3,25977,,,,,268773,,,,,49364,,,,,944,,,,,Hudson 8,Zone
A9128za,Both,Liver,10yrs,584749,51,9.5,6.9,12.6,228712,20,6.6,4.0,10.6,83873,,,,,75034,,,,,195610,,,,,1520,,,,,Middlesex 9,Zone
A9129za,Both,Liver,10yrs,605466,55,6.4,4.8,8.4,520591,49,6.3,4.6,8.5,8543,,,,,39582,,,,,36316,,,,,435,,,,,Bergen 13,Zone
A9130za,Both,Liver,10yrs,645626,88,8.3,6.6,10.3,591658,80,7.8,6.2,9.9,9096,,,,,35311,,,,,8800,,,,,761,,,,,Ocean 7,Zone
A9131za,Both,Liver,10yrs,633012,75,9.7,7.6,12.2,377159,54,9.2,6.9,12.2,25844,,,,,159824,,,,,69280,,,,,904,,,,,Bergen 6,Zone
A9132za,Both,Liver,10yrs,597257,34,7.7,5.3,11.0,224883,,,,,42669,,,,,97946,,,,,230168,,,,,1591,,,,,Hudson 4,Zone
A9133za,Both,Liver,10yrs,579299,49,8.1,5.9,10.8,454629,38,7.6,5.2,10.6,70490,,,,,34881,,,,,17955,,,,,1344,,,,,Gloucester 5,Zone
A9134za,Both,Liver,10yrs,589646,63,7.4,5.7,9.6,409235,51,7.1,5.3,9.6,23683,,,,,110640,,,,,44910,,,,,1178,,,,,Passaic 2,Zone
A9135za,Both,Liver,10yrs,606264,34,4.4,2.9,6.3,416956,19,3.5,1.8,5.9,58807,,,,,34510,,,,,95482,,,,,509,,,,,Other Essex 8,Zone
A9136za,Both,Liver,10yrs,578145,46,7.9,5.7,10.6,168100,,,,,61700,,,,,327859,22,10.2,6.2,15.6,19546,,,,,941,,,,,Passaic 4,Zone
A9137za,Both,Liver,10yrs,575768,61,8.3,6.3,10.7,473938,58,8.8,6.7,11.6,48368,,,,,30540,,,,,21731,,,,,1192,,,,,Gloucester 2,Zone
A9138za,Both,Liver,10yrs,614097,60,8.2,6.2,10.6,462379,49,7.6,5.6,10.2,17160,,,,,80303,,,,,53606,,,,,650,,,,,Morris 3,Zone
A9139za,Both,Liver,10yrs,605242,57,6.6,5.0,8.7,544189,54,6.7,5.0,8.9,10353,,,,,33772,,,,,16284,,,,,642,,,,,Monmouth 1,Zone
A9140za,Both,Liver,10yrs,518304,77,11.3,8.8,14.2,416183,70,11.8,9.2,15.1,21419,,,,,54674,,,,,25376,,,,,652,,,,,Monmouth 2,Zone
A9141za,Both,Liver,10yrs,641657,50,5.6,4.1,7.5,546662,47,5.6,4.1,7.7,14754,,,,,47495,,,,,32263,,,,,484,,,,,Hunterdon 2,Zone
A9142za,Both,Liver,10yrs,742059,61,6.1,4.6,7.9,643922,51,5.6,4.1,7.6,16330,,,,,62476,,,,,18485,,,,,847,,,,,Sussex 2,Zone
A9143za,Both,Liver,10yrs,664643,70,8.3,6.5,10.6,273476,40,8.4,5.8,11.9,106520,,,,,208500,,,,,74938,,,,,1208,,,,,Bergen 14,Zone
A9144za,Both,Liver,10yrs,664590,69,9.0,6.9,11.4,392098,45,8.1,5.9,11.0,39141,,,,,106361,,,,,126139,,,,,851,,,,,Somerset 1,Zone
A9145za,Both,Liver,10yrs,590992,101,9.2,7.3,11.4,512331,91,9.1,7.1,11.5,18158,,,,,50708,,,,,9341,,,,,454,,,,,Ocean 3,Zone
A9146za,Both,Liver,10yrs,520145,69,12.0,9.3,15.3,222828,37,9.9,6.9,14.0,130628,21,15.5,9.5,23.8,154728,,,,,4966,,,,,6994,,,,,Cumberland 2,Zone
A9147za,Both,Liver,10yrs,596468,51,7.4,5.5,9.8,220049,29,8.8,5.7,13.2,203575,,,,,128910,,,,,43022,,,,,913,,,,,Union 3,Zone
A9148za,Both,Liver,10yrs,589735,99,8.6,6.8,10.9,516811,91,8.7,6.7,11.3,16529,,,,,46286,,,,,9511,,,,,597,,,,,Ocean 8,Zone
B0118za,Both,Liver,10yrs,945768,157,9.3,7.9,11.0,820787,144,9.1,7.6,10.9,45114,,,,,67648,,,,,10529,,,,,1690,,,,,Cape May,Zone
B0146za,Both,Liver,10yrs,641326,85,9.8,7.8,12.2,488490,62,8.7,6.6,11.3,91048,17,13.9,8.1,22.8,52497,,,,,7171,,,,,2120,,,,,Salem,Zone
A9001za,Female,Liver,10yrs,308465,,,,,113069,,,,,50820,,,,,57010,,,,,86449,,,,,1118,,,,,Middlesex 2,Zone
A9002za,Female,Liver,10yrs,310399,,,,,181993,,,,,11253,,,,,27705,,,,,88875,,,,,573,,,,,Morris 2,Zone
A9003za,Female,Liver,10yrs,279454,17,6.1,3.5,9.8,50759,,,,,138294,,,,,83872,,,,,5496,,,,,1033,,,,,Camden 1,Zone
A9004za,Female,Liver,10yrs,273250,20,5.4,3.2,8.6,88491,,,,,76405,,,,,67585,,,,,39787,,,,,981,,,,,Atlantic 1,Zone
A9005za,Female,Liver,10yrs,355468,,,,,282342,,,,,8037,,,,,22973,,,,,41836,,,,,281,,,,,Somerset 2,Zone
A9006za,Female,Liver,10yrs,286603,,,,,140765,,,,,16986,,,,,100010,,,,,28357,,,,,484,,,,,Passaic 3,Zone
A9007za,Female,Liver,10yrs,254322,16,7.5,4.2,12.2,16903,,,,,18373,,,,,212089,,,,,6581,,,,,377,,,,,Passaic 5,Zone
A9008za,Female,Liver,10yrs,318991,25,5.2,3.3,7.9,155954,,,,,16247,,,,,73835,,,,,72563,,,,,392,,,,,Bergen 3,Zone
A9009za,Female,Liver,10yrs,292930,24,8.3,5.3,12.3,21994,,,,,83695,,,,,179687,,,,,6983,,,,,572,,,,,Newark 1,Zone
A9010za,Female,Liver,10yrs,308929,,,,,255715,,,,,8766,,,,,19629,,,,,24548,,,,,272,,,,,Morris 5,Zone
A9011za,Female,Liver,10yrs,280871,25,7.4,4.8,11.1,193470,19,7.0,4.1,11.3,33166,,,,,31221,,,,,22486,,,,,527,,,,,Atlantic 4,Zone
A9012za,Female,Liver,10yrs,315305,24,5.2,3.3,7.9,194245,16,4.4,2.5,7.9,18735,,,,,77256,,,,,24789,,,,,280,,,,,Bergen 9,Zone
A9013za,Female,Liver,10yrs,330094,17,3.5,2.0,5.9,178162,,,,,62613,,,,,73415,,,,,15399,,,,,505,,,,,Union 6,Zone
A9014za,Female,Liver,10yrs,311190,,,,,48295,,,,,42808,,,,,210967,,,,,8627,,,,,492,,,,,Union 2,Zone
A9015za,Female,Liver,10yrs,280258,,,,,202034,,,,,28122,,,,,42545,,,,,6975,,,,,583,,,,,Atlantic 3,Zone
A9016za,Female,Liver,10yrs,338390,24,5.6,3.5,8.5,130919,,,,,86107,,,,,60589,,,,,59791,,,,,984,,,,,Somerset 4,Zone
A9017za,Female,Liver,10yrs,310903,21,5.4,3.2,8.5,241879,,,,,21158,,,,,42482,,,,,5110,,,,,274,,,,,Ocean 2,Zone
A9018za,Female,Liver,10yrs,295036,16,5.2,3.0,8.6,68737,,,,,38181,,,,,88993,,,,,98190,,,,,935,,,,,Hudson 2,Zone
A9019za,Female,Liver,10yrs,268322,,,,,116210,,,,,22559,,,,,95521,,,,,33480,,,,,552,,,,,Other Essex 5,Zone
A9020za,Female,Liver,10yrs,287727,,,,,148430,,,,,27260,,,,,82627,,,,,28967,,,,,443,,,,,Hudson 7,Zone
A9021za,Female,Liver,10yrs,306507,,,,,39922,,,,,7408,,,,,238389,,,,,20477,,,,,309,,,,,Hudson 10,Zone
A9022za,Female,Liver,10yrs,301694,,,,,140755,,,,,28422,,,,,40652,,,,,91259,,,,,607,,,,,Middlesex 4,Zone
A9023za,Female,Liver,10yrs,288888,,,,,141240,,,,,23072,,,,,16943,,,,,107136,,,,,497,,,,,Middlesex 14,Zone
